Date,Manufacturer,ManufacturerID,ProductID,Score,State,StateID,zip
2013-10-01 00:00:00,Salvus,13,2,161,WA,2,00072
2013-10-01 00:00:00,Salvus,13,2,150,WI,2,53001
2013-10-01 00:00:00,Salvus,13,1,80,WV,1,24701
2013-10-01 00:00:00,Salvus,13,4,282,WY,4,82001
2013-10-01 00:00:00,Victoria,14,1,86,AL,1,35004
2013-10-01 00:00:00,Victoria,14,1,60,AR,1,71601
2013-10-01 00:00:00,Victoria,14,2,150,AZ,2,00014
2013-10-01 00:00:00,Victoria,14,3,220,DC,3,20001
2013-10-01 00:00:00,Victoria,14,2,151,DE,2,19701
2013-10-01 00:00:00,Victoria,14,2,133,FL,2,00041
2013-10-01 00:00:00,Victoria,14,1,61,GA,1,39813
2013-10-01 00:00:00,Victoria,14,3,204,IA,3,50001
2013-10-01 00:00:00,Victoria,14,1,70,ID,1,00056
2013-10-01 00:00:00,Victoria,14,1,81,IL,1,62356
2013-10-01 00:00:00,Victoria,14,1,78,IN,1,46001
2013-10-01 00:00:00,Victoria,14,1,85,KS,1,66002
2013-10-01 00:00:00,Victoria,14,3,222,KY,3,40003
2013-10-01 00:00:00,Victoria,14,1,67,LA,1,00116
2013-10-01 00:00:00,Victoria,14,4,330,MA,4,00158
2013-10-01 00:00:00,Victoria,14,1,60,MD,1,20058
2013-10-01 00:00:00,Victoria,14,3,226,MI,3,48001
2013-10-01 00:00:00,Victoria,14,1,60,MN,1,00059
2013-10-01 00:00:00,Victoria,14,4,316,MO,4,63005
2013-10-01 00:00:00,Victoria,14,2,131,MS,2,38848
2013-10-01 00:00:00,Victoria,14,1,64,MT,1,00063
2013-10-01 00:00:00,Victoria,14,4,288,NC,4,00084
2013-10-01 00:00:00,Victoria,14,2,150,ND,2,58001
2013-10-01 00:00:00,Victoria,14,2,164,NE,2,68001
2013-10-01 00:00:00,Victoria,14,4,301,NJ,4,07001
2013-10-01 00:00:00,Victoria,14,3,215,NV,3,88901
2013-10-01 00:00:00,Victoria,14,2,166,NY,2,00501
2013-10-01 00:00:00,Victoria,14,1,85,OH,1,43001
2013-10-01 00:00:00,Victoria,14,3,232,OK,3,00067
2013-10-01 00:00:00,Victoria,14,2,150,OR,2,00068
2013-10-01 00:00:00,Victoria,14,2,162,PA,2,15937
2013-10-01 00:00:00,Victoria,14,3,180,RI,3,02801
2013-10-01 00:00:00,Victoria,14,3,236,SC,3,29001
2013-10-01 00:00:00,Victoria,14,6,415,TX,6,00188
2013-10-01 00:00:00,Victoria,14,4,294,VA,4,20041
2013-10-01 00:00:00,Victoria,14,2,142,VT,2,05101
2013-10-01 00:00:00,Victoria,14,3,228,WA,3,00072
2013-10-01 00:00:00,Victoria,14,2,149,WI,2,53001
2013-10-01 00:00:00,Victoria,14,1,84,WV,1,24701
2013-10-01 00:00:00,Victoria,14,1,86,WY,1,82001
2013-11-01 00:00:00,Abbas,1,1,29,AK,1,00001
2013-11-01 00:00:00,Abbas,1,3,88,AL,3,35004
2013-11-01 00:00:00,Abbas,1,2,70,AR,2,71601
2013-11-01 00:00:00,Abbas,1,3,121,AZ,3,00014
2013-11-01 00:00:00,Abbas,1,2,70,CA,2,00012
2013-11-01 00:00:00,Abbas,1,1,50,CO,1,00027
2013-11-01 00:00:00,Abbas,1,1,47,CT,1,06001
2013-11-01 00:00:00,Abbas,1,3,59,DC,3,20001
2013-11-01 00:00:00,Abbas,1,2,65,DE,2,19701
2013-11-01 00:00:00,Abbas,1,2,61,FL,2,00041
2013-11-01 00:00:00,Abbas,1,1,25,IA,1,50001
2013-11-01 00:00:00,Abbas,1,2,77,ID,2,00056
2013-11-01 00:00:00,Abbas,1,4,125,IL,4,62356
2013-11-01 00:00:00,Abbas,1,4,118,KS,4,66002
2013-11-01 00:00:00,Abbas,1,1,35,KY,1,40003
2013-11-01 00:00:00,Abbas,1,1,22,LA,1,00116
2013-11-01 00:00:00,Abbas,1,2,133,MD,2,20058
2013-11-01 00:00:00,Abbas,1,2,138,MI,2,48001
2013-11-01 00:00:00,Abbas,1,4,266,MS,4,38848
2013-11-01 00:00:00,Abbas,1,1,77,MT,1,00063
2013-11-01 00:00:00,Abbas,1,1,69,NC,1,00084
2013-11-01 00:00:00,Abbas,1,3,219,ND,3,58001
2013-11-01 00:00:00,Abbas,1,1,87,NE,1,68001
2013-11-01 00:00:00,Abbas,1,2,167,NH,2,03033
2013-11-01 00:00:00,Abbas,1,1,74,NJ,1,07001
2013-11-01 00:00:00,Abbas,1,2,158,NM,2,00064
2013-11-01 00:00:00,Abbas,1,2,148,NY,2,00501
2013-11-01 00:00:00,Abbas,1,4,298,OH,4,43001
2013-11-01 00:00:00,Abbas,1,2,149,OK,2,00067
2013-11-01 00:00:00,Abbas,1,1,62,OR,1,00068
2013-11-01 00:00:00,Abbas,1,3,215,PA,3,15937
2013-11-01 00:00:00,Abbas,1,4,326,RI,4,02801
2013-11-01 00:00:00,Abbas,1,3,229,SC,3,29001
2013-11-01 00:00:00,Abbas,1,1,85,SD,1,57001
2013-11-01 00:00:00,Abbas,1,2,156,TX,2,00188
2013-11-01 00:00:00,Abbas,1,1,81,UT,1,00071
2013-11-01 00:00:00,Abbas,1,2,142,VA,2,20041
2013-11-01 00:00:00,Abbas,1,3,231,WA,3,00072
2013-11-01 00:00:00,Abbas,1,1,80,WI,1,53001
2013-11-01 00:00:00,Abbas,1,1,84,WV,1,24701
2013-11-01 00:00:00,Aliqui,2,2,69,AK,2,00001
2013-11-01 00:00:00,Aliqui,2,2,30,AL,2,35004
2013-11-01 00:00:00,Aliqui,2,1,28,CA,1,00012
2013-11-01 00:00:00,Aliqui,2,2,91,CO,2,00027
2013-11-01 00:00:00,Aliqui,2,3,89,CT,3,06001
2013-11-01 00:00:00,Aliqui,2,2,71,DC,2,20001
2013-11-01 00:00:00,Aliqui,2,2,36,GA,2,39813
2013-11-01 00:00:00,Aliqui,2,2,58,ID,2,00056
2013-11-01 00:00:00,Aliqui,2,1,43,IL,1,62356
2013-11-01 00:00:00,Aliqui,2,1,34,IN,1,46001
2013-11-01 00:00:00,Aliqui,2,2,58,KS,2,66002
2013-11-01 00:00:00,Aliqui,2,2,77,KY,2,40003
2013-11-01 00:00:00,Aliqui,2,3,95,LA,3,00116
2013-11-01 00:00:00,Aliqui,2,1,17,MA,1,00158
2013-11-01 00:00:00,Aliqui,2,2,153,MI,2,48001
2013-11-01 00:00:00,Aliqui,2,5,377,MN,5,00059
2013-11-01 00:00:00,Aliqui,2,2,150,MO,2,63005
2013-11-01 00:00:00,Aliqui,2,1,87,MS,1,38848
2013-11-01 00:00:00,Aliqui,2,2,171,MT,2,00063
2013-11-01 00:00:00,Aliqui,2,1,61,NC,1,00084
2013-11-01 00:00:00,Aliqui,2,1,76,NE,1,68001
2013-11-01 00:00:00,Aliqui,2,1,78,NH,1,03033
2013-11-01 00:00:00,Aliqui,2,1,90,NM,1,00064
2013-11-01 00:00:00,Aliqui,2,1,76,NV,1,88901
2013-11-01 00:00:00,Aliqui,2,1,64,NY,1,00501
2013-11-01 00:00:00,Aliqui,2,3,235,OK,3,00067
2013-11-01 00:00:00,Aliqui,2,5,379,RI,5,02801
2013-11-01 00:00:00,Aliqui,2,2,174,SC,2,29001
2013-11-01 00:00:00,Aliqui,2,4,289,SD,4,57001
2013-11-01 00:00:00,Aliqui,2,2,128,TN,2,42223
2013-11-01 00:00:00,Aliqui,2,2,169,TX,2,00188
2013-11-01 00:00:00,Aliqui,2,3,190,UT,3,00071
2013-11-01 00:00:00,Aliqui,2,2,145,VA,2,20041
2013-11-01 00:00:00,Aliqui,2,4,299,VT,4,05101
2013-11-01 00:00:00,Aliqui,2,1,83,WA,1,00072
2013-11-01 00:00:00,Aliqui,2,3,222,WI,3,53001
2013-11-01 00:00:00,Aliqui,2,1,62,WV,1,24701
2013-11-01 00:00:00,Aliqui,2,3,203,WY,3,82001
2013-11-01 00:00:00,Barba,3,3,75,AL,3,35004
2013-11-01 00:00:00,Barba,3,3,103,AR,3,71601
2013-11-01 00:00:00,Barba,3,1,18,CA,1,00012
2013-11-01 00:00:00,Barba,3,1,46,CO,1,00027
2013-11-01 00:00:00,Barba,3,4,103,CT,4,06001
2013-11-01 00:00:00,Barba,3,1,14,DC,1,20001
2013-11-01 00:00:00,Barba,3,2,56,DE,2,19701
2013-11-01 00:00:00,Barba,3,1,16,FL,1,00041
2013-11-01 00:00:00,Barba,3,5,160,GA,5,39813
2013-11-01 00:00:00,Barba,3,2,59,IL,2,62356
2013-11-01 00:00:00,Barba,3,6,191,KS,6,66002
2013-11-01 00:00:00,Barba,3,2,54,KY,2,40003
2013-11-01 00:00:00,Barba,3,1,42,LA,1,00116
2013-11-01 00:00:00,Barba,3,2,63,MA,2,00158
2013-11-01 00:00:00,Barba,3,1,70,MI,1,48001
2013-11-01 00:00:00,Barba,3,2,134,MN,2,00059
2013-11-01 00:00:00,Barba,3,2,140,MO,2,63005
2013-11-01 00:00:00,Barba,3,1,75,NC,1,00084
2013-11-01 00:00:00,Barba,3,4,296,ND,4,58001
2013-11-01 00:00:00,Barba,3,1,61,NE,1,68001
2013-11-01 00:00:00,Barba,3,1,77,NH,1,03033
2013-11-01 00:00:00,Barba,3,1,72,NJ,1,07001
2013-11-01 00:00:00,Barba,3,2,137,NM,2,00064
2013-11-01 00:00:00,Barba,3,1,71,NV,1,88901
2013-11-01 00:00:00,Barba,3,1,62,NY,1,00501
2013-11-01 00:00:00,Barba,3,2,166,OH,2,43001
2013-11-01 00:00:00,Barba,3,2,146,OK,2,00067
2013-11-01 00:00:00,Barba,3,3,222,OR,3,00068
2013-11-01 00:00:00,Barba,3,3,234,RI,3,02801
2013-11-01 00:00:00,Barba,3,2,154,TX,2,00188
2013-11-01 00:00:00,Barba,3,3,219,VA,3,20041
2013-11-01 00:00:00,Barba,3,3,183,VT,3,05101
2013-11-01 00:00:00,Barba,3,2,136,WA,2,00072
2013-11-01 00:00:00,Barba,3,4,274,WI,4,53001
2013-11-01 00:00:00,Barba,3,2,168,WV,2,24701
2013-11-01 00:00:00,Barba,3,2,145,WY,2,82001
2013-11-01 00:00:00,Currus,4,1,34,AK,1,00001
2013-11-01 00:00:00,Currus,4,4,120,AR,4,71601
2013-11-01 00:00:00,Currus,4,4,108,AZ,4,00014
2013-11-01 00:00:00,Currus,4,1,29,CA,1,00012
2013-11-01 00:00:00,Currus,4,1,18,CO,1,00027
2013-11-01 00:00:00,Currus,4,2,32,CT,2,06001
2013-11-01 00:00:00,Currus,4,2,64,DC,2,20001
2013-11-01 00:00:00,Currus,4,1,45,DE,1,19701
2013-11-01 00:00:00,Currus,4,2,68,FL,2,00041
2013-11-01 00:00:00,Currus,4,5,113,GA,5,39813
2013-11-01 00:00:00,Currus,4,3,83,ID,3,00056
2013-11-01 00:00:00,Currus,4,3,81,IL,3,62356
2013-11-01 00:00:00,Currus,4,3,139,IN,3,46001
2013-11-01 00:00:00,Currus,4,1,25,KS,1,66002
2013-11-01 00:00:00,Currus,4,1,24,KY,1,40003
2013-11-01 00:00:00,Currus,4,1,11,LA,1,00116
2013-11-01 00:00:00,Currus,4,2,147,MD,2,20058
2013-11-01 00:00:00,Currus,4,4,336,MI,4,48001
2013-11-01 00:00:00,Currus,4,2,161,MN,2,00059
2013-11-01 00:00:00,Currus,4,1,85,MO,1,63005
2013-11-01 00:00:00,Currus,4,1,83,MS,1,38848
2013-11-01 00:00:00,Currus,4,4,299,MT,4,00063
2013-11-01 00:00:00,Currus,4,1,89,NC,1,00084
2013-11-01 00:00:00,Currus,4,5,360,NH,5,03033
2013-11-01 00:00:00,Currus,4,1,73,NJ,1,07001
2013-11-01 00:00:00,Currus,4,1,69,NV,1,88901
2013-11-01 00:00:00,Currus,4,4,304,NY,4,00501
2013-11-01 00:00:00,Currus,4,2,157,OH,2,43001
2013-11-01 00:00:00,Currus,4,1,75,OR,1,00068
2013-11-01 00:00:00,Currus,4,1,70,SC,1,29001
2013-11-01 00:00:00,Currus,4,2,142,TN,2,42223
2013-11-01 00:00:00,Currus,4,4,286,TX,4,00188
2013-11-01 00:00:00,Currus,4,4,275,UT,4,00071
2013-11-01 00:00:00,Currus,4,2,156,VA,2,20041
2013-11-01 00:00:00,Currus,4,1,72,WA,1,00072
2013-11-01 00:00:00,Currus,4,3,243,WI,3,53001
2013-11-01 00:00:00,Currus,4,1,69,WV,1,24701
2013-11-01 00:00:00,Currus,4,3,222,WY,3,82001
2013-11-01 00:00:00,Fama,5,2,58,AK,2,00001
2013-11-01 00:00:00,Fama,5,3,73,AL,3,35004
2013-11-01 00:00:00,Fama,5,2,54,AR,2,71601
2013-11-01 00:00:00,Fama,5,1,15,CA,1,00012
2013-11-01 00:00:00,Fama,5,4,116,CT,4,06001
2013-11-01 00:00:00,Fama,5,2,30,DC,2,20001
2013-11-01 00:00:00,Fama,5,1,27,DE,1,19701
2013-11-01 00:00:00,Fama,5,1,39,FL,1,00041
2013-11-01 00:00:00,Fama,5,1,36,GA,1,39813
2013-11-01 00:00:00,Fama,5,3,90,IA,3,50001
2013-11-01 00:00:00,Fama,5,3,85,ID,3,00056
2013-11-01 00:00:00,Fama,5,2,59,IL,2,62356
2013-11-01 00:00:00,Fama,5,2,48,IN,2,46001
2013-11-01 00:00:00,Fama,5,3,80,KS,3,66002
2013-11-01 00:00:00,Fama,5,1,10,LA,1,00116
2013-11-01 00:00:00,Fama,5,2,57,MA,2,00158
2013-11-01 00:00:00,Fama,5,1,76,MI,1,48001
2013-11-01 00:00:00,Fama,5,4,321,MN,4,00059
2013-11-01 00:00:00,Fama,5,2,141,MO,2,63005
2013-11-01 00:00:00,Fama,5,1,62,MS,1,38848
2013-11-01 00:00:00,Fama,5,1,78,MT,1,00063
2013-11-01 00:00:00,Fama,5,6,446,ND,6,58001
2013-11-01 00:00:00,Fama,5,1,89,NE,1,68001
2013-11-01 00:00:00,Fama,5,1,62,NJ,1,07001
2013-11-01 00:00:00,Fama,5,4,284,NM,4,00064
2013-11-01 00:00:00,Fama,5,1,68,NV,1,88901
2013-11-01 00:00:00,Fama,5,2,156,NY,2,00501
2013-11-01 00:00:00,Fama,5,2,131,OK,2,00067
2013-11-01 00:00:00,Fama,5,2,143,OR,2,00068
2013-11-01 00:00:00,Fama,5,1,63,PA,1,15937
2013-11-01 00:00:00,Fama,5,4,288,RI,4,02801
2013-11-01 00:00:00,Fama,5,1,85,SC,1,29001
2013-11-01 00:00:00,Fama,5,1,75,SD,1,57001
2013-11-01 00:00:00,Fama,5,3,220,TN,3,42223
2013-11-01 00:00:00,Fama,5,2,173,TX,2,00188
2013-11-01 00:00:00,Fama,5,3,249,VT,3,05101
2013-11-01 00:00:00,Fama,5,4,288,WA,4,00072
2013-11-01 00:00:00,Fama,5,3,222,WV,3,24701
2013-11-01 00:00:00,Fama,5,2,134,WY,2,82001
2013-11-01 00:00:00,Leo,6,2,138,AK,2,00001
2013-11-01 00:00:00,Leo,6,3,223,AL,3,35004
2013-11-01 00:00:00,Leo,6,1,84,AR,1,71601
2013-11-01 00:00:00,Leo,6,1,86,AZ,1,00014
2013-11-01 00:00:00,Leo,6,2,167,CA,2,00012
2013-11-01 00:00:00,Leo,6,5,378,CO,5,00027
2013-11-01 00:00:00,Leo,6,5,358,CT,5,06001
2013-11-01 00:00:00,Leo,6,3,203,DE,3,19701
2013-11-01 00:00:00,Leo,6,3,190,FL,3,00041
2013-11-01 00:00:00,Leo,6,2,131,GA,2,39813
2013-11-01 00:00:00,Leo,6,1,87,IA,1,50001
2013-11-01 00:00:00,Leo,6,3,230,IL,3,62356
2013-11-01 00:00:00,Leo,6,1,80,KS,1,66002
2013-11-01 00:00:00,Leo,6,3,235,KY,3,40003
2013-11-01 00:00:00,Leo,6,1,67,LA,1,00116
2013-11-01 00:00:00,Leo,6,1,84,MA,1,00158
2013-11-01 00:00:00,Leo,6,1,63,MD,1,20058
2013-11-01 00:00:00,Leo,6,1,88,MI,1,48001
2013-11-01 00:00:00,Leo,6,3,189,MO,3,63005
2013-11-01 00:00:00,Leo,6,1,81,MT,1,00063
2013-11-01 00:00:00,Leo,6,2,134,NC,2,00084
2013-11-01 00:00:00,Leo,6,1,73,NE,1,68001
2013-11-01 00:00:00,Leo,6,1,86,NJ,1,07001
2013-11-01 00:00:00,Leo,6,3,221,NV,3,88901
2013-11-01 00:00:00,Leo,6,2,165,NY,2,00501
2013-11-01 00:00:00,Leo,6,1,84,OH,1,43001
2013-11-01 00:00:00,Leo,6,1,81,OK,1,00067
2013-11-01 00:00:00,Leo,6,1,73,OR,1,00068
2013-11-01 00:00:00,Leo,6,5,386,PA,5,15937
2013-11-01 00:00:00,Leo,6,2,130,SC,2,29001
2013-11-01 00:00:00,Leo,6,1,66,SD,1,57001
2013-11-01 00:00:00,Leo,6,1,86,TX,1,00188
2013-11-01 00:00:00,Leo,6,5,392,UT,5,00071
2013-11-01 00:00:00,Leo,6,2,169,VT,2,05101
2013-11-01 00:00:00,Leo,6,1,83,WI,1,53001
2013-11-01 00:00:00,Leo,6,4,291,WV,4,24701
2013-11-01 00:00:00,Leo,6,2,123,WY,2,82001
2013-11-01 00:00:00,Maximus,7,2,99,AK,2,00001
2013-11-01 00:00:00,Maximus,7,2,109,AL,2,35004
2013-11-01 00:00:00,Maximus,7,2,115,AR,2,71601
2013-11-01 00:00:00,Maximus,7,2,97,AZ,2,00014
2013-11-01 00:00:00,Maximus,7,5,265,CA,5,00012
2013-11-01 00:00:00,Maximus,7,3,146,CO,3,00027
2013-11-01 00:00:00,Maximus,7,2,90,CT,2,06001
2013-11-01 00:00:00,Maximus,7,5,242,DC,5,20001
2013-11-01 00:00:00,Maximus,7,2,103,DE,2,19701
2013-11-01 00:00:00,Maximus,7,2,106,FL,2,00041
2013-11-01 00:00:00,Maximus,7,2,105,GA,2,39813
2013-11-01 00:00:00,Maximus,7,1,48,IA,1,50001
2013-11-01 00:00:00,Maximus,7,3,159,ID,3,00056
2013-11-01 00:00:00,Maximus,7,1,51,IL,1,62356
2013-11-01 00:00:00,Maximus,7,1,56,IN,1,46001
2013-11-01 00:00:00,Maximus,7,2,99,KS,2,66002
2013-11-01 00:00:00,Maximus,7,3,141,KY,3,40003
2013-11-01 00:00:00,Maximus,7,2,113,LA,2,00116
2013-11-01 00:00:00,Maximus,7,2,107,MA,2,00158
2013-11-01 00:00:00,Maximus,7,1,50,MD,1,20058
2013-11-01 00:00:00,Maximus,7,1,43,MN,1,00059
2013-11-01 00:00:00,Maximus,7,2,111,MO,2,63005
2013-11-01 00:00:00,Maximus,7,2,115,MS,2,38848
2013-11-01 00:00:00,Maximus,7,1,44,MT,1,00063
2013-11-01 00:00:00,Maximus,7,1,44,ND,1,58001
2013-11-01 00:00:00,Maximus,7,3,159,NE,3,68001
2013-11-01 00:00:00,Maximus,7,1,50,NH,1,03033
2013-11-01 00:00:00,Maximus,7,1,51,NJ,1,07001
2013-11-01 00:00:00,Maximus,7,2,114,NM,2,00064
2013-11-01 00:00:00,Maximus,7,3,156,NY,3,00501
2013-11-01 00:00:00,Maximus,7,1,56,OH,1,43001
2013-11-01 00:00:00,Maximus,7,2,119,OK,2,00067
2013-11-01 00:00:00,Maximus,7,2,90,OR,2,00068
2013-11-01 00:00:00,Maximus,7,3,150,PA,3,15937
2013-11-01 00:00:00,Maximus,7,2,99,RI,2,02801
2013-11-01 00:00:00,Maximus,7,1,43,SC,1,29001
2013-11-01 00:00:00,Maximus,7,3,171,SD,3,57001
2013-11-01 00:00:00,Maximus,7,1,40,TN,1,42223
2013-11-01 00:00:00,Maximus,7,2,112,TX,2,00188
2013-11-01 00:00:00,Maximus,7,2,98,UT,2,00071
2013-11-01 00:00:00,Maximus,7,2,103,VA,2,20041
2013-11-01 00:00:00,Maximus,7,2,103,VT,2,05101
2013-11-01 00:00:00,Maximus,7,4,187,WA,4,00072
2013-11-01 00:00:00,Maximus,7,1,44,WI,1,53001
2013-11-01 00:00:00,Maximus,7,3,147,WV,3,24701
2013-11-01 00:00:00,Maximus,7,1,44,WY,1,82001
2013-11-01 00:00:00,Natura,8,4,295,AK,4,00001
2013-11-01 00:00:00,Natura,8,1,69,AL,1,35004
2013-11-01 00:00:00,Natura,8,1,71,AR,1,71601
2013-11-01 00:00:00,Natura,8,4,316,AZ,4,00014
2013-11-01 00:00:00,Natura,8,2,164,CA,2,00012
2013-11-01 00:00:00,Natura,8,2,161,CO,2,00027
2013-11-01 00:00:00,Natura,8,2,131,CT,2,06001
2013-11-01 00:00:00,Natura,8,5,398,DC,5,20001
2013-11-01 00:00:00,Natura,8,2,149,DE,2,19701
2013-11-01 00:00:00,Natura,8,1,62,FL,1,00041
2013-11-01 00:00:00,Natura,8,3,211,GA,3,39813
2013-11-01 00:00:00,Natura,8,2,151,IA,2,50001
2013-11-01 00:00:00,Natura,8,1,82,ID,1,00056
2013-11-01 00:00:00,Natura,8,1,89,IL,1,62356
2013-11-01 00:00:00,Natura,8,1,80,IN,1,46001
2013-11-01 00:00:00,Natura,8,4,284,KS,4,66002
2013-11-01 00:00:00,Natura,8,1,82,KY,1,40003
2013-11-01 00:00:00,Natura,8,1,76,LA,1,00116
2013-11-01 00:00:00,Natura,8,5,370,MD,5,20058
2013-11-01 00:00:00,Natura,8,1,73,MI,1,48001
2013-11-01 00:00:00,Natura,8,3,188,MN,3,00059
2013-11-01 00:00:00,Natura,8,1,73,MO,1,63005
2013-11-01 00:00:00,Natura,8,1,77,MT,1,00063
2013-11-01 00:00:00,Natura,8,1,83,NC,1,00084
2013-11-01 00:00:00,Natura,8,1,75,NH,1,03033
2013-11-01 00:00:00,Natura,8,1,60,NJ,1,07001
2013-11-01 00:00:00,Natura,8,2,150,NM,2,00064
2013-11-01 00:00:00,Natura,8,2,144,NV,2,88901
2013-11-01 00:00:00,Natura,8,2,144,OH,2,43001
2013-11-01 00:00:00,Natura,8,1,68,OK,1,00067
2013-11-01 00:00:00,Natura,8,2,158,OR,2,00068
2013-11-01 00:00:00,Natura,8,4,309,RI,4,02801
2013-11-01 00:00:00,Natura,8,3,226,SC,3,29001
2013-11-01 00:00:00,Natura,8,5,367,SD,5,57001
2013-11-01 00:00:00,Natura,8,1,70,TX,1,00188
2013-11-01 00:00:00,Natura,8,2,151,VA,2,20041
2013-11-01 00:00:00,Natura,8,2,154,VT,2,05101
2013-11-01 00:00:00,Natura,8,1,90,WA,1,00072
2013-11-01 00:00:00,Natura,8,2,175,WV,2,24701
2013-11-01 00:00:00,Natura,8,2,139,WY,2,82001
2013-11-01 00:00:00,Palma,9,2,168,AK,2,00001
2013-11-01 00:00:00,Palma,9,4,263,AL,4,35004
2013-11-01 00:00:00,Palma,9,2,134,AR,2,71601
2013-11-01 00:00:00,Palma,9,4,308,AZ,4,00014
2013-11-01 00:00:00,Palma,9,1,64,CA,1,00012
2013-11-01 00:00:00,Palma,9,1,80,CO,1,00027
2013-11-01 00:00:00,Palma,9,1,88,CT,1,06001
2013-11-01 00:00:00,Palma,9,2,158,DC,2,20001
2013-11-01 00:00:00,Palma,9,2,144,DE,2,19701
2013-11-01 00:00:00,Palma,9,1,89,FL,1,00041
2013-11-01 00:00:00,Palma,9,1,82,GA,1,39813
2013-11-01 00:00:00,Palma,9,1,84,IA,1,50001
2013-11-01 00:00:00,Palma,9,1,80,IL,1,62356
2013-11-01 00:00:00,Palma,9,2,140,IN,2,46001
2013-11-01 00:00:00,Palma,9,4,289,KS,4,66002
2013-11-01 00:00:00,Palma,9,2,132,KY,2,40003
2013-11-01 00:00:00,Palma,9,2,175,LA,2,00116
2013-11-01 00:00:00,Palma,9,2,148,MA,2,00158
2013-11-01 00:00:00,Palma,9,5,352,MD,5,20058
2013-11-01 00:00:00,Palma,9,2,154,MI,2,48001
2013-11-01 00:00:00,Palma,9,1,69,MN,1,00059
2013-11-01 00:00:00,Palma,9,2,136,MO,2,63005
2013-11-01 00:00:00,Palma,9,2,156,MS,2,38848
2013-11-01 00:00:00,Palma,9,2,137,MT,2,00063
2013-11-01 00:00:00,Palma,9,1,76,NC,1,00084
2013-11-01 00:00:00,Palma,9,2,161,ND,2,58001
2013-11-01 00:00:00,Palma,9,2,159,NH,2,03033
2013-11-01 00:00:00,Palma,9,3,226,NJ,3,07001
2013-11-01 00:00:00,Palma,9,2,141,NM,2,00064
2013-11-01 00:00:00,Palma,9,1,66,NV,1,88901
2013-11-01 00:00:00,Palma,9,2,145,NY,2,00501
2013-11-01 00:00:00,Palma,9,3,230,OH,3,43001
2013-11-01 00:00:00,Palma,9,2,149,OK,2,00067
2013-11-01 00:00:00,Palma,9,2,147,OR,2,00068
2013-11-01 00:00:00,Palma,9,1,77,PA,1,15937
2013-11-01 00:00:00,Palma,9,1,73,RI,1,02801
2013-11-01 00:00:00,Palma,9,2,150,SD,2,57001
2013-11-01 00:00:00,Palma,9,3,228,TN,3,42223
2013-11-01 00:00:00,Palma,9,2,138,TX,2,00188
2013-11-01 00:00:00,Palma,9,1,77,UT,1,00071
2013-11-01 00:00:00,Palma,9,1,78,VA,1,20041
2013-11-01 00:00:00,Palma,9,2,131,VT,2,05101
2013-11-01 00:00:00,Palma,9,2,143,WA,2,00072
2013-11-01 00:00:00,Palma,9,2,161,WI,2,53001
2013-11-01 00:00:00,Palma,9,1,69,WV,1,24701
2013-11-01 00:00:00,Palma,9,2,139,WY,2,82001
2013-11-01 00:00:00,Pirum,10,1,75,AK,1,00001
2013-11-01 00:00:00,Pirum,10,2,169,AL,2,35004
2013-11-01 00:00:00,Pirum,10,6,444,CO,6,00027
2013-11-01 00:00:00,Pirum,10,3,218,CT,3,06001
2013-11-01 00:00:00,Pirum,10,2,146,FL,2,00041
2013-11-01 00:00:00,Pirum,10,1,69,IA,1,50001
2013-11-01 00:00:00,Pirum,10,1,77,ID,1,00056
2013-11-01 00:00:00,Pirum,10,5,386,IL,5,62356
2013-11-01 00:00:00,Pirum,10,1,62,IN,1,46001
2013-11-01 00:00:00,Pirum,10,4,281,LA,4,00116
2013-11-01 00:00:00,Pirum,10,1,67,MA,1,00158
2013-11-01 00:00:00,Pirum,10,4,298,MD,4,20058
2013-11-01 00:00:00,Pirum,10,1,79,MI,1,48001
2013-11-01 00:00:00,Pirum,10,4,287,MN,4,00059
2013-11-01 00:00:00,Pirum,10,1,83,MO,1,63005
2013-11-01 00:00:00,Pirum,10,2,129,MS,2,38848
2013-11-01 00:00:00,Pirum,10,3,200,MT,3,00063
2013-11-01 00:00:00,Pirum,10,4,294,NC,4,00084
2013-11-01 00:00:00,Pirum,10,1,78,ND,1,58001
2013-11-01 00:00:00,Pirum,10,1,65,NE,1,68001
2013-11-01 00:00:00,Pirum,10,2,146,NH,2,03033
2013-11-01 00:00:00,Pirum,10,3,247,NJ,3,07001
2013-11-01 00:00:00,Pirum,10,3,212,NM,3,00064
2013-11-01 00:00:00,Pirum,10,1,90,NV,1,88901
2013-11-01 00:00:00,Pirum,10,1,82,NY,1,00501
2013-11-01 00:00:00,Pirum,10,2,166,OH,2,43001
2013-11-01 00:00:00,Pirum,10,1,67,PA,1,15937
2013-11-01 00:00:00,Pirum,10,3,246,RI,3,02801
2013-11-01 00:00:00,Pirum,10,1,81,SC,1,29001
2013-11-01 00:00:00,Pirum,10,3,207,TN,3,42223
2013-11-01 00:00:00,Pirum,10,2,159,TX,2,00188
2013-11-01 00:00:00,Pirum,10,2,146,UT,2,00071
2013-11-01 00:00:00,Pirum,10,2,144,VA,2,20041
2013-11-01 00:00:00,Pirum,10,1,74,VT,1,05101
2013-11-01 00:00:00,Pirum,10,1,75,WA,1,00072
2013-11-01 00:00:00,Pirum,10,1,89,WY,1,82001
2013-11-01 00:00:00,Pomum,11,1,85,AK,1,00001
2013-11-01 00:00:00,Pomum,11,1,65,AR,1,71601
